binary_label,playback_label,media_label,template
media,video,movie,{generic_play_verb} {movie_literal} a {country_name} {movie_genre}
media,video,movie,{generic_play_verb} {movie_literal} from {country_name}
media,video,movie,{video_play_verb} {movie_literal} directed by {director_name}
media,video,movie,{generic_play_verb} {movie_literal} by {director_name} featuring {actor_name}
media,video,movie,{video_play_verb} {movie_literal} with {actor_name} in a cameo role
media,video,movie,{generic_play_verb} {actor_name} in {country_name} {movie_genre} {movie_literal}
media,video,movie,{generic_play_verb} {movie_literal} featuring {character_name} from {country_name}
media,video,movie,{generic_play_verb} {director_name} {movie_literal}
media,video,movie,{video_play_verb} {country_name} {director_name} {movie_literal}
media,video,movie,{video_play_verb} {audiobook_name} from {movie_provider}
media,video,movie,{generic_play_verb} {movie_literal} available in {movie_provider}
media,video,movie,{video_play_verb} {movie_name} {movie_literal}
media,video,movie,{video_play_verb} {movie_name} {movie_literal} in {movie_provider}
media,video,movie,{video_play_verb} {actor_name} stars in {director_name} {movie_literal}
media,video,movie,{generic_play_verb} {movie_genre} in {movie_provider}
media,video,movie,{video_play_verb} {audiobook_name} {movie_literal} in {movie_provider}
media,video,movie,{generic_play_verb} {movie_name} in {movie_provider}
media,video,movie,{generic_play_verb} {movie_literal} from {country_name} directed by {director_name}
media,video,movie,{generic_play_verb} {movie_literal} with {actor_name}
media,video,movie,{generic_play_verb} {actor_name} in a {movie_genre} {movie_literal}
media,video,movie,{video_play_verb} {movie_name}
media,video,movie,{video_play_verb} {country_name} {movie_genre} {movie_literal}
media,video,movie,{generic_play_verb} {country_name} {movie_literal}
media,video,movie,{video_play_verb} {movie_literal} available in {movie_provider}
media,video,movie,{generic_play_verb} {movie_literal}
media,video,movie,{video_play_verb} {movie_literal} from {country_name} with {actor_name}
media,video,movie,{generic_play_verb} {movie_name} {movie_literal} in {movie_provider}
media,video,movie,{video_play_verb} {actor_name} {movie_literal}
media,video,movie,{generic_play_verb} {movie_literal} from {country_name} with {actor_name}
media,video,movie,{video_play_verb} {movie_provider}
media,video,movie,{generic_play_verb} {movie_literal} with {character_name}
media,video,movie,{video_play_verb} {actor_name} in a {movie_genre} {movie_literal}
media,video,movie,{video_play_verb} {movie_name} {movie_literal} from {movie_provider}
media,video,movie,{generic_play_verb} {actor_name} stars in {movie_literal} set in {country_name}
media,video,movie,{generic_play_verb} {movie_literal} directed by {director_name}
media,video,movie,{video_play_verb} {country_name} {movie_genre} {movie_literal} directed by {director_name}
media,video,movie,{video_play_verb} {audiobook_name} {movie_literal} adaptation in {movie_provider}
media,video,movie,{video_play_verb} {movie_genre} {movie_literal}
media,video,movie,{generic_play_verb} {movie_name} {movie_literal} from {movie_provider}
media,video,movie,{generic_play_verb} {actor_name} {movie_literal}
media,video,movie,{generic_play_verb} {country_name} {director_name} {movie_literal}
media,video,movie,{generic_play_verb} {movie_literal} with {actor_name} in a cameo role
media,video,movie,{generic_play_verb} {country_name} {actor_name} {movie_literal}
media,video,movie,{video_play_verb} {movie_genre} {movie_literal} in {movie_provider}
media,video,movie,{generic_play_verb} {audiobook_name} {movie_literal} adaptation from {movie_provider}
media,video,movie,{generic_play_verb} {movie_genre} {movie_literal} featuring {actor_name}
media,video,movie,{generic_play_verb} {movie_literal} a {movie_genre} directed by {director_name}
media,video,movie,{generic_play_verb} {audiobook_name} {movie_literal} from {movie_provider}
media,video,movie,{generic_play_verb} {audiobook_name} {movie_literal} adaptation
media,video,movie,{video_play_verb} {movie_literal} by {director_name}
media,video,movie,{video_play_verb} {audiobook_name} in {movie_provider}
media,video,movie,{generic_play_verb} {actor_name} stars in {director_name} {movie_literal}
media,video,movie,{video_play_verb} {movie_literal} starring {actor_name} directed by {director_name}
media,video,movie,{video_play_verb} {game_name} spin-off {movie_literal}
media,video,movie,{generic_play_verb} {movie_literal} in {movie_provider}
media,video,movie,{video_play_verb} {movie_literal} featuring {character_name} from {country_name}
media,video,movie,{generic_play_verb} {movie_provider}
media,video,movie,{video_play_verb} {director_name} {movie_literal} starring {character_name}
media,video,movie,{video_play_verb} {actor_name} stars in {movie_literal} set in {country_name}
media,video,movie,{generic_play_verb} {movie_literal} with a cameo by {actor_name}
media,video,movie,{generic_play_verb} {movie_name} {movie_literal}
media,video,movie,{video_play_verb} {movie_literal} by {director_name} featuring {actor_name}
media,video,movie,{video_play_verb} {movie_literal} with {actor_name}
media,video,movie,{video_play_verb} {movie_literal} from {movie_provider}
media,video,trailer,{generic_play_verb} {trailer_literal} featuring {actor_name}
media,video,trailer,{generic_play_verb} {trailer_name} in {trailer_provider}
media,video,trailer,{video_play_verb} {trailer_literal} featuring {author_name}
media,video,trailer,{video_play_verb} {trailer_provider}
media,video,trailer,{generic_play_verb} {trailer_name} from {trailer_provider}
media,video,trailer,{generic_play_verb} {trailer_literal} featuring {author_name}
media,video,trailer,{generic_play_verb} {trailer_literal} for {series_name}
media,video,trailer,{video_play_verb} {trailer_literal} for {series_name}
media,video,trailer,{video_play_verb} {silent_movie_name} {trailer_literal}
media,video,trailer,{generic_play_verb} {black_white_movie_name} {trailer_literal}
media,video,trailer,{generic_play_verb} {trailer_literal} for {black_white_movie_name}
media,video,trailer,{video_play_verb} {trailer_name} {trailer_literal} from {trailer_provider}
media,video,trailer,{video_play_verb} {trailer_genre} {trailer_literal} in {trailer_provider}
media,video,trailer,{generic_play_verb} {trailer_literal} in {trailer_provider}
media,video,trailer,{video_play_verb} {trailer_literal} in {trailer_provider}
media,video,trailer,{generic_play_verb} {documentary_name} {trailer_literal}
media,video,trailer,{generic_play_verb} {short_film_name} {trailer_literal}
media,video,trailer,{video_play_verb} {trailer_literal} starring {music_artist_name}
media,video,trailer,{video_play_verb} {series_name} {trailer_literal}
media,video,trailer,{generic_play_verb} {trailer_name} {trailer_literal} from {trailer_provider}
media,video,trailer,{video_play_verb} {trailer_genre} {trailer_literal} from {trailer_provider}
media,video,trailer,{generic_play_verb} {trailer_literal} for {game_name}
media,video,trailer,{generic_play_verb} {trailer_literal} from {trailer_provider}
media,video,trailer,{video_play_verb} {trailer_literal} for {short_film_name}
media,video,trailer,{video_play_verb} {trailer_literal} for {documentary_name}
media,video,trailer,{video_play_verb} {trailer_literal} available in {trailer_provider}
media,video,trailer,{generic_play_verb} {trailer_literal} featuring {director_name}
media,video,trailer,{generic_play_verb} {movie_name} {trailer_literal}
media,video,trailer,{generic_play_verb} {trailer_name} {trailer_literal} in {trailer_provider}
media,video,trailer,{generic_play_verb} {trailer_literal} featuring {music_artist_name}
media,video,trailer,{generic_play_verb} {trailer_provider}
media,video,trailer,{generic_play_verb} {trailer_genre} {trailer_literal} in {trailer_provider}
media,video,trailer,{video_play_verb} {trailer_literal}
media,video,trailer,{generic_play_verb} {trailer_literal}
media,video,trailer,{video_play_verb} {trailer_name} from {trailer_provider}
media,video,trailer,{generic_play_verb} {trailer_literal} for {documentary_name}
media,video,trailer,{video_play_verb} {trailer_literal} featuring {music_artist_name}
media,video,trailer,{video_play_verb} {black_white_movie_name} {trailer_literal}
media,video,trailer,{generic_play_verb} {trailer_genre} {trailer_literal}
media,video,trailer,{video_play_verb} {trailer_literal} for {silent_movie_name}
media,video,trailer,{generic_play_verb} {game_name} {trailer_literal}
media,video,trailer,{generic_play_verb} {trailer_literal} for {short_film_name}
media,video,trailer,{video_play_verb} {documentary_name} {trailer_literal}
media,video,trailer,{generic_play_verb} {trailer_name} {trailer_literal}
media,video,trailer,{generic_play_verb} {anime_name} {trailer_literal}
media,video,trailer,{video_play_verb} {trailer_literal} for {cartoon_name}
media,video,trailer,{video_play_verb} {trailer_literal} featuring {actor_name}
media,video,trailer,{generic_play_verb} {trailer_genre} in {trailer_provider}
media,video,trailer,{video_play_verb} {trailer_literal} for {black_white_movie_name}
media,video,trailer,{video_play_verb} {trailer_name} in {trailer_provider}
media,video,trailer,{video_play_verb} {movie_name} {trailer_literal}
media,video,trailer,{generic_play_verb} {trailer_literal} starring {author_name}
media,video,trailer,{video_play_verb} {trailer_literal} starring {actor_name}
media,video,trailer,{video_play_verb} {trailer_literal} featuring {director_name}
media,video,trailer,{video_play_verb} {short_film_name} {trailer_literal}
media,video,trailer,{video_play_verb} {trailer_literal} starring {director_name}
media,video,trailer,{generic_play_verb} {trailer_literal} starring {actor_name}
media,video,trailer,{generic_play_verb} {trailer_literal} for {anime_name}
media,video,trailer,{video_play_verb} {game_name} {trailer_literal}
media,video,trailer,{generic_play_verb} {trailer_literal} starring {director_name}
media,video,trailer,{generic_play_verb} {trailer_literal} for {cartoon_name}
media,video,trailer,{generic_play_verb} {trailer_literal} for {silent_movie_name}
media,video,trailer,{video_play_verb} {trailer_literal} from {trailer_provider}
media,video,trailer,{generic_play_verb} {cartoon_name} {trailer_literal}
media,video,trailer,{generic_play_verb} {series_name} {trailer_literal}
media,video,trailer,{video_play_verb} {trailer_genre} in {trailer_provider}
media,video,trailer,{video_play_verb} {trailer_name} {trailer_literal}
media,video,trailer,{video_play_verb} {trailer_genre} {trailer_literal}
media,video,trailer,{video_play_verb} {trailer_name} {trailer_literal} in {trailer_provider}
media,video,trailer,{video_play_verb} {anime_name} {trailer_literal}
media,video,trailer,{generic_play_verb} {trailer_genre} from {trailer_provider}
media,video,trailer,{generic_play_verb} {trailer_literal} starring {music_artist_name}
media,video,trailer,{video_play_verb} {trailer_literal} for {game_name}
media,video,trailer,{generic_play_verb} {silent_movie_name} {trailer_literal}
media,video,trailer,{video_play_verb} {trailer_literal} for {movie_name}
media,video,trailer,{video_play_verb} {trailer_literal} for {anime_name}
media,video,trailer,{video_play_verb} {cartoon_name} {trailer_literal}
media,video,trailer,{video_play_verb} {trailer_genre} from {trailer_provider}
media,video,trailer,{video_play_verb} {trailer_literal} starring {author_name}
media,video,trailer,{generic_play_verb} {trailer_genre} {trailer_literal} from {trailer_provider}
media,video,trailer,{generic_play_verb} {trailer_literal} for {movie_name}
media,video,trailer,{generic_play_verb} {trailer_literal} available in {trailer_provider}
media,audio,audio_description,{generic_play_verb} {movie_literal} with {audio_description_literal} for {visually_impaired_literal}
media,audio,audio_description,{audio_play_verb} {audio_description_literal} about {movie_name}
media,audio,audio_description,{audio_play_verb} {black_white_movie_name} {audio_description_literal}
media,audio,audio_description,{generic_play_verb} {movie_literal} with {audio_description_literal} and {visually_impaired_literal}
media,audio,audio_description,{audio_play_verb} {audio_description_literal} about {silent_movie_name}
media,audio,audio_description,{generic_play_verb} {audio_description_genre} {audio_description_literal} from {audio_description_provider}
